Species	baseMean	log2FoldChange
Providencia_rettgeri	0.454239702	0.879345008
Enterocloster_lavalensis	10.64015317	1.084061568
Lactococcus_lactis	0.24490961	-1.136047215
Dorea_sp52	16.52149116	1.277198673
Guopingia_tenuis	0.312526951	-1.939439494
Providencia_rettgeri	0.385194517	1.56170272
Providencia_rettgeri	0.824466088	2.406600512
Extibacter_muris	0.495986672	-2.593224922
Hominisplanchenecus_murintestinalis	1.68595809	0.945250746
Enterocloster_clostridioformis	106.0128825	-1.267377281
Enterocloster_clostridioformis	7.609988336	0.63460771
Schaedlerella_arabinosiphila	1.816117737	-1.217367708
Providencia_rettgeri	0.354668534	1.641480857
Enterococcus_faecalis	6.792246343	0.474150577
Flavonifractor_plautii	6.151904533	-0.094292393
Schaedlerella_arabinosiphila	3.17300334	-3.55498784
Enterocloster_clostridioformis	0.522054908	-1.053407082
Providencia_rettgeri	0.297939159	-0.840981531
Flavonifractor_plautii	272.4499467	-0.21124367
Schaedlerella_arabinosiphila	54.16433473	-3.07753448
Enterocloster_aldenensis	0.31967751	-1.262284868
Enterocloster_clostridioformis	8.753684971	-0.154245836
Providencia_rettgeri	0.388744534	0.607917639
Enterocloster_clostridioformis	1.587582714	-1.54729414
Enterocloster_clostridioformis	36.46222089	0.222200236
Enterocloster_clostridioformis	92.33745223	0.569965448
Enterocloster_clostridioformis	5.206179224	0.134499375
Schaedlerella_arabinosiphila	530.7531097	-3.236316489
Schaedlerella_arabinosiphila	8.699182996	-3.47428551
Enterococcus_faecalis	1.044655728	3.682048174
Anaerostipes_faecis	0.266258073	1.586615296
Enterocloster_clostridioformis	8.739374566	0.672211649
Schaedlerella_arabinosiphila	4.130940703	-2.256768362
Ligilactobacillus_murinus	9.002152184	2.203581521
Ligilactobacillus_murinus	81.64946853	2.534965978
Dysosmobacter_welbionis	9.020617674	-0.989100041
Enterocloster_clostridioformis	35.44877879	0.535163611
Enterocloster_clostridioformis	44.27212515	-1.065916768
Schaedlerella_arabinosiphila	40.4324632	-3.213467087
Clostridioides_difficile	0.169742268	-0.833707983
Clostridioides_difficile	92.37486951	-1.096173621
Anaerotruncus_spG3	5.523598428	-1.753479301
Guopingia_tenuis	1.444615015	0.659220484
Enterocloster_clostridioformis	6.563278829	0.67407806
Anaerotruncus_spG3	1.197508421	1.194705694
Dysosmobacter_welbionis	0.291854196	-1.733568301
Schaedlerella_arabinosiphila	0.217579114	-1.049775397
Dorea_sp52	0.731433272	-3.090173682
Lactococcus_lactis	0.262357884	-0.421193806
Enterocloster_clostridioformis	4.999169855	-0.806777346
Anaerotruncus_spG3	3.082712749	0.554026748
Ruthenibacterium_lactatiformans	155.5580279	-0.766859151
Blautia_wexlerae	2.093027422	0.990516193
Guopingia_tenuis	0.692037748	-0.665134262
Guopingia_tenuis	0.655055697	-1.258492751
Acutalibacter_muris	0.197660046	1.295279931
Schaedlerella_arabinosiphila	0.269638591	1.460746488
Ligilactobacillus_murinus	85.68405686	2.247278597
Clostridium_scindens	18.19619973	0.974797188
Acutalibacter_muris	1.590322659	0.830160667
Flavonifractor_plautii	133.6414185	-0.29632975
Dorea_sp52	78.25254081	23.52814522
Enterocloster_clostridioformis	5.199623289	-0.840185489
Schaedlerella_arabinosiphila	4.838912361	-2.860210022
Schaedlerella_arabinosiphila	40.61398855	-3.252086639
Lactococcus_lactis	0.71084857	-0.493323909
Anaerostipes_caccae	0.290046962	-0.615066982
Anaerotruncus_spG3	6377.871181	2.094702288
Enterocloster_clostridioformis	22.35330315	-0.951445449
Lactococcus_lactis	0.569147118	1.172221609
Providencia_rettgeri	0.552407662	1.330255086
Lactococcus_lactis	0.343330523	-0.352877042
Enterocloster_clostridioformis	0.160868964	-1.415119657
Schaedlerella_arabinosiphila	1.775506175	-0.174673324
Enterocloster_clostridioformis	3.938792187	-1.283882404
Enterocloster_clostridioformis	5.327927924	-0.474598118
Dorea_sp52	13.41065102	0.105508972
Schaedlerella_arabinosiphila	0.462592435	2.013065514
Extibacter_muris	1.352765576	-3.050953281
Providencia_rettgeri	0.738974595	1.849591179
Dysosmobacter_welbionis	0.429982096	-2.343743053
Clostridioides_difficile	48.00065323	-0.881830169
Coprobacillus_cateniformis	19.04417883	-1.585075874
Enterocloster_clostridioformis	53.19683182	-0.106450947
Anaerostipes_rhamnosivorans	0.344486643	0.516656553
Dorea_sp52	0.247417093	0.799868313
Anaerostipes_caccae	123.9991947	1.452095047
Enterocloster_clostridioformis	7.66365877	-1.375655098
Dysosmobacter_welbionis	0.886343286	-3.368500007
Extibacter_muris	0.480647536	-2.545167469
Extibacter_muris	0.227507636	-1.6832741
Acetatifactor_aquisgranensis	0.628778408	-0.46443386
Dorea_sp52	58.28087022	0.958649367
Guopingia_tenuis	0.470438263	0.35906882
Enterocloster_clostridioformis	32.8908741	-1.077200995
Acutalibacter_muris	44.41980478	0.766070488
Enterocloster_clostridioformis	4.899899826	-1.563124427
Enterocloster_clostridioformis	4.09998624	0.285434835
Schaedlerella_arabinosiphila	0.67143288	-2.421870585
Anaerotruncus_spG3	0.344260211	0.822566162
Lactococcus_lactis	0.312983474	0.163169187
Enterocloster_clostridioformis	0.150656075	-1.246386261
Lactococcus_lactis	0.34667601	-0.442955403
Delftia_lacustris	0.236745457	-0.883900579
Enterocloster_clostridioformis	12.12791782	-0.984172134
Coprobacillus_cateniformis	203.9790594	-1.872024628
Guopingia_tenuis	0.411482252	-1.580987056
Lactococcus_lactis	0.217732039	1.43131435
Dysosmobacter_welbionis	0.374886747	-2.155428221
Ligilactobacillus_murinus	4.564692225	2.559667161
Dysosmobacter_welbionis	0.952998387	-3.477535569
Coprobacillus_cateniformis	0.299981717	-1.996828223
Extibacter_muris	0.467566046	-2.511925352
Enterocloster_clostridioformis	0.674859272	-1.839619967
Hungatella_hathewayi	1.848544264	-1.066051307
Clostridioides_difficile	11.74629876	-0.485165591
Guopingia_tenuis	0.582840967	-2.103750095
Providencia_rettgeri	0.220196922	0.9747233
Enterocloster_clostridioformis	21.64721821	0.799382443
Enterocloster_clostridioformis	13.94908131	-0.237052871
Acutalibacter_muris	22.68158107	0.756545818
Dysosmobacter_welbionis	0.472738639	-2.478113839
Anaerostipes_caccae	4.189017073	2.395662695
Anaerotruncus_spG3	1.270823387	1.995403603
Dysosmobacter_welbionis	0.902720735	-3.387341312
Anaerostipes_faecis	0.386053297	2.229920368
Enterocloster_clostridioformis	0.536526498	2.682843352
Enterocloster_clostridioformis	1.275439681	-0.632849733
Extibacter_muris	0.327152149	-2.071835986
Enterocloster_bolteae	1.451167716	-2.650884616
Enterocloster_clostridioformis	8.148955083	0.637621064
Erysipelatoclostridium_innocuum	527.6479262	0.49292281
Anaerotruncus_spG3	1.947430605	-4.069915444
Clostridioides_difficile	26.36195886	-0.859235664
Enterocloster_clostridioformis	5.547267848	-0.659113865
Anaerostipes_faecis	0.877196187	2.264442644
Enterocloster_clostridioformis	0.828073668	-1.101517285
Enterocloster_clostridioformis	10.92620718	-0.958909354
Flavonifractor_plautii	266.6999175	-0.239824617
Extibacter_muris	1.207504542	-3.804215992
Dysosmobacter_welbionis	5.940689159	-0.457005093
Delftia_lacustris	0.197206062	1.429882819
Enterocloster_clostridioformis	4.505841558	-0.992500216
Hominisplanchenecus_murintestinalis	6.906246271	-2.598190951
Enterocloster_clostridioformis	31.95074917	0.512864645
Enterocloster_clostridioformis	0.746179001	1.23957531
Enterocloster_clostridioformis	12.51885752	0.035989929
Clostridium_scindens	3.50676303	1.506722986
Lactococcus_lactis	0.264361171	1.196446841
Anaerostipes_faecis	0.298940951	1.146614449
Clostridioides_difficile	14.65870018	-0.707977557
Enterococcus_faecium	30.88763415	-0.796193095
Schaedlerella_arabinosiphila	0.477589229	-2.502835748
Dysosmobacter_welbionis	0.334610739	-2.024542636
Ligilactobacillus_murinus	18.4654133	2.51820554
Ligilactobacillus_murinus	200.2637028	0.570575073
Enterocloster_clostridioformis	27.98661568	-0.95708821
Enterocloster_clostridioformis	5.463792109	-0.9329672
Anaerostipes_faecis	0.2820794	1.261006888
Enterocloster_clostridioformis	1.063926677	1.163974738
Extibacter_muris	0.62869944	-2.93683603
Dysosmobacter_welbionis	0.291854196	-1.733568301
Acetatifactor_aquisgranensis	17.66558473	0.513712458
Enterocloster_clostridioformis	0.346318572	-0.814379674
Enterocloster_clostridioformis	4.891060575	-0.985293279
Acutalibacter_muris	19.53923192	-0.29860603
Clostridium_scindens	0.621198593	-0.174121312
Lactococcus_lactis	0.263063299	1.051858958
Guopingia_tenuis	0.415954968	-0.13688913
Enterocloster_clostridioformis	41.42688624	-0.954724208
Lactococcus_lactis	0.310608335	-0.403604502
Flavonifractor_plautii	241.3763517	-0.364789381
Enterocloster_lavalensis	0.829611302	2.10599716
Enterocloster_clostridioformis	6.069041773	2.669255723
Schaedlerella_arabinosiphila	43.91777802	-2.918964294
Schaedlerella_arabinosiphila	4.911884481	-2.099705188
Enterocloster_clostridioformis	6.511120964	-0.29346757
Flavonifractor_plautii	4.204330737	-0.334308129
Enterocloster_bolteae	20.43664793	1.304694472
Anaerostipes_faecis	0.521494454	1.532667823
Guopingia_tenuis	0.274149835	-0.866457871
Extibacter_muris	0.325613981	-2.065808608
Lactococcus_lactis	0.183205155	0.556741834
Clostridium_scindens	7.357174662	1.251703155
Schaedlerella_arabinosiphila	12.21488886	-0.113857086
Enterocloster_clostridioformis	10.23399509	2.850918924
Extibacter_muris	1.460940897	-3.64328881
Schaedlerella_arabinosiphila	0.709909819	-0.121668493
Schaedlerella_arabinosiphila	0.430787531	-2.015838607
Acutalibacter_muris	1.051359928	-0.925434441
Schaedlerella_arabinosiphila	1.554288595	-2.455187925
Extibacter_muris	0.435596944	-2.408698404
Coprobacillus_cateniformis	81.90043873	-1.806217996
Ligilactobacillus_murinus	43.73020898	2.415955685
Enterocloster_bolteae	0.298357647	0.64652984
Lactococcus_lactis	0.79235888	1.208624993
Dorea_sp52	185.219475	-11.0732467
Enterocloster_clostridioformis	2.074125788	2.393551888
Anaerotruncus_spG3	1.315411643	-0.722361142
Enterococcus_faecium	6.601205021	0.427836868
Acutalibacter_muris	93.10431849	0.674979223
Anaerotruncus_spG3	5.125415912	-3.015609761
Flavonifractor_plautii	215.9215216	-0.564827231
Guopingia_tenuis	0.494365055	0.348790432
Enterocloster_clostridioformis	0.638241684	-0.275703334
Enterocloster_clostridioformis	7.693884186	0.294345376
Dorea_sp52	3.759603005	-2.256054664
Blautia_wexlerae	12.12780911	-1.482793927
Enterocloster_aldenensis	80.80145666	-1.084156153
Acutalibacter_muris	35.90700057	0.437480796
Lactococcus_lactis	0.216488984	-0.867002469
Enterocloster_clostridioformis	1.21982351	-0.113525107
Erysipelatoclostridium_innocuum	10.68572539	2.302396656
Enterocloster_clostridioformis	74.39365222	0.029430717
Schaedlerella_arabinosiphila	23.15664336	-0.260863765
Guopingia_tenuis	0.508290694	0.89583833
Erysipelatoclostridium_innocuum	25.10129451	-1.279797333
Providencia_rettgeri	0.282729637	1.08090618
Delftia_lacustris	0.156606619	0.984430841
Erysipelatoclostridium_innocuum	16.64835437	0.171031558
Dysosmobacter_welbionis	0.263916994	-1.694896596
Extibacter_muris	1.212816139	-3.364357508
Providencia_rettgeri	0.437570133	0.918863382
Enterocloster_clostridioformis	0.657642144	-2.408955921
Anaerostipes_caccae	0.880076181	0.586072209
Enterocloster_clostridioformis	13.43277276	0.734841077
Dysosmobacter_welbionis	1.622219865	-4.240383579
Anaerotruncus_spG3	310.7272545	0.820087761
Enterocloster_clostridioformis	76.37145948	-1.149837341
Dysosmobacter_welbionis	0.484298391	-2.524451816
Schaedlerella_arabinosiphila	84.65433175	0.743229468
Flavonifractor_plautii	105.1672745	-0.568172336
Guopingia_tenuis	0.28103625	-0.734179006
Extibacter_muris	1.179405697	-2.851524882
Flavonifractor_plautii	0.644728174	2.517944366
Enterocloster_clostridioformis	0.344386097	1.571010021
Enterocloster_clostridioformis	21.30119084	-2.598240798
Lactococcus_lactis	0.211083986	0.65898389
Dorea_sp52	38.81470663	0.550548459
Clostridioides_difficile	4.116215628	0.083886204
Enterocloster_clostridioformis	10.5493773	0.536784035
Enterocloster_aldenensis	0.940273002	-0.26343587
Extibacter_muris	3.120033583	-1.030915343
Dysosmobacter_welbionis	0.334610739	-2.024542636
Providencia_rettgeri	0.640492907	2.97904062
Dysosmobacter_welbionis	0.975895017	-3.505822215
Enterocloster_clostridioformis	2.631108467	-1.193261022
Anaerostipes_faecis	0.519407947	1.187212714
Enterocloster_clostridioformis	11.49380248	0.632666388
Anaerostipes_faecis	0.187236134	1.245190243
Extibacter_muris	1.183132541	-3.336908924
Schaedlerella_arabinosiphila	10.8397171	-3.589411942
Extibacter_muris	0.838062486	-3.327798888
Delftia_lacustris	1.122089596	-1.485766363
Enterocloster_clostridioformis	10.46682699	-0.805131668
Anaerostipes_caccae	0.350753202	1.419271389
Guopingia_tenuis	0.596912602	-0.10302212
Enterocloster_clostridioformis	0.472083493	1.65313597
Dorea_sp52	46.44354266	0.79851205
Anaerotruncus_spG3	611.191271	0.868080401
Enterocloster_clostridioformis	5.089594182	1.212212863
Enterocloster_clostridioformis	4.014084393	-0.44073054
Acutalibacter_muris	12.59289275	0.17115847
Intestinimonas_butyriciproducens	0.638371974	2.019369363
Anaerostipes_faecis	0.175648077	0.642481305
Enterocloster_clostridioformis	14.42144029	-0.624879261
Anaerostipes_caccae	2.100805309	0.807189669
Lactococcus_lactis	1.987373629	0.356592538
Dysosmobacter_welbionis	0.624554715	-2.847717653
Clostridioides_difficile	3.286716355	-1.471152104
Enterocloster_clostridioformis	0.221879962	-1.649084532
Schaedlerella_arabinosiphila	3.486570194	-2.988216293
Schaedlerella_arabinosiphila	0.727960654	-2.428783989
Enterocloster_clostridioformis	17.73486623	0.581672472
Enterocloster_clostridioformis	12.53482072	-1.22461037
Clostridioides_difficile	54.39869243	-0.82842816
Dorea_sp52	3.226239164	-0.107342069
Extibacter_muris	0.392666943	-1.596112149
Anaerostipes_faecis	0.245001177	0.321432209
Enterocloster_clostridioformis	14.88540267	-2.795691077
Enterocloster_clostridioformis	4.838535275	-0.998658089
Delftia_lacustris	0.333539691	-1.713483065
Enterocloster_aldenensis	32.33136433	-1.088493879
Enterocloster_bolteae	1.399980016	3.673997708
Providencia_rettgeri	1.180852125	2.100215217
Extibacter_muris	0.863666037	-3.363645973
Enterocloster_clostridioformis	1.210687377	-0.93999309
Guopingia_tenuis	0.950709588	0.342080274
Extibacter_muris	2.219818007	-3.277254942
Enterocloster_clostridioformis	1.792800052	1.779085782
Enterocloster_clostridioformis	21.96564637	0.613192114
Dysosmobacter_welbionis	0.779412177	-3.181453978
Dysosmobacter_welbionis	0.208821645	-1.304180266
Enterocloster_clostridioformis	58.45335222	-0.982561388
Extibacter_muris	0.35424116	-1.950562646
Anaerostipes_caccae	1.282112345	-2.110286088
Enterocloster_clostridioformis	2.904463858	-0.693133297
Anaerotruncus_spG3	2.021485689	-2.763984612
Blautia_pseudococcoides	3.690319135	1.575262251
Guopingia_tenuis	0.336952689	-0.882812627
Anaerostipes_faecis	0.416533739	2.343875633
Dysosmobacter_welbionis	1.175716945	-3.769837912
Dysosmobacter_welbionis	0.499896787	-2.562636524
Clostridium_scindens	2.889272762	0.75208214
Anaerostipes_faecis	0.601139552	1.071031099
Clostridium_scindens	13.5643828	0.742507348
Enterocloster_clostridioformis	12.29919023	0.592938715
Providencia_rettgeri	0.7045416	-1.595738732
Extibacter_muris	0.731372626	-2.659425741
Enterocloster_clostridioformis	0.446441163	1.812197586
Anaerostipes_faecis	0.175648077	0.642481305
Enterocloster_clostridioformis	22.53606573	-1.190705245
Enterocloster_clostridioformis	24.06947666	-0.741011038
Schaedlerella_arabinosiphila	0.751087001	-0.635841094
Dysosmobacter_welbionis	0.500675841	-2.547148953
Dysosmobacter_welbionis	0.374886747	-2.155428221
Lactococcus_lactis	0.309074004	0.735488353
Lactococcus_lactis	0.153881737	0.556023764
Enterocloster_clostridioformis	21.19300658	0.724181165
Anaerostipes_faecis	0.23150093	0.321560191
Ligilactobacillus_murinus	49.43022528	2.565371755
Ligilactobacillus_murinus	5.41672178	1.980559565
Delftia_lacustris	0.113917789	0.872410449
Guopingia_tenuis	0.482473418	0.054690006
Enterocloster_clostridioformis	0.647269971	1.733670191
Enterocloster_aldenensis	6.18911276	-1.939831081
Extibacter_muris	0.313862924	-2.013809925
Dorea_sp52	4.428266593	-3.749697812
Anaerotruncus_spG3	0.444076756	-2.099123031
Enterocloster_clostridioformis	7.147780118	-1.070287207
Enterocloster_aldenensis	0.797964676	-0.788145095
Extibacter_muris	0.424174962	-0.251593004
Enterocloster_bolteae	9.831505396	0.347269039
Enterocloster_clostridioformis	4.723041223	-0.219773699
Enterocloster_aldenensis	186.8637925	-0.966515253
Enterocloster_clostridioformis	1.719124281	0.608836466
Enterocloster_clostridioformis	0.597458721	-0.64620497
Providencia_rettgeri	0.93626642	2.345062184
Enterocloster_clostridioformis	68.83290187	0.517629703
Enterocloster_clostridioformis	84.46083129	-1.172067355
Blautia_pseudococcoides	98.5133516	-3.348716954
Enterocloster_clostridioformis	13.18465901	0.91425248
Enterocloster_clostridioformis	13.7312616	-0.960188947
Enterocloster_clostridioformis	6.31967782	-0.812463461
Enterocloster_clostridioformis	59.47724673	-1.30859418
Extibacter_muris	0.480479404	-2.527030362
Enterocloster_clostridioformis	67.90193919	0.412088388
Anaerotruncus_spG3	14.5215286	0.645608525
Schaedlerella_arabinosiphila	10.295404	-2.885761781
Enterocloster_clostridioformis	19.63590426	0.695830018
Enterocloster_clostridioformis	16.13673091	-1.42392323
Enterocloster_clostridioformis	15.73721305	-1.107506725
Blautia_pseudococcoides	227.512964	-0.953648755
Enterocloster_clostridioformis	17.88617403	-0.42230906
Blautia_pseudococcoides	59.23800669	-0.762488876
Schaedlerella_arabinosiphila	0.392559566	-2.248194179
Blautia_pseudococcoides	5.260604739	-0.128135781
Schaedlerella_arabinosiphila	0.86767984	-1.679364015
Flavonifractor_plautii	347.7672019	-0.260954249
Blautia_pseudococcoides	3.269341119	-0.88374729
Providencia_rettgeri	0.326857624	-0.71694523
Extibacter_muris	0.617959774	-2.336138855
Enterocloster_clostridioformis	14.98396254	-1.153112294
Enterocloster_clostridioformis	13.55386514	0.258041523
Extibacter_muris	0.374343779	-2.205146173
Extibacter_muris	0.941347358	-2.996387968
Enterocloster_bolteae	12.34125686	-1.434612608
Clostridioides_difficile	18.85552524	-1.020463423
Schaedlerella_arabinosiphila	6.567230924	-3.555312109
Dysosmobacter_welbionis	0.429203042	-2.363774007
Enterocloster_clostridioformis	7.840913038	-1.383573407
Extibacter_muris	1.571867522	-4.211827666
